time,tau_J_0,tau_J_1,tau_J_2,tau_J_3,tau_J_4,tau_J_5,tau_J_6,gripper_position_left,gripper_position_right
1752586337.8812537,-0.23191767930984497,-44.10580062866211,-1.035909652709961,22.45066261291504,1.2432093620300293,2.7653558254241943,-0.12526285648345947,0.026429520919919014,0.026429520919919014
1752586337.9150946,-0.08116084337234497,-44.03042221069336,-0.8296108245849609,22.52604103088379,1.2432093620300293,2.7140862941741943,-0.11244546622037888,0.026429520919919014,0.026429520919919014
1752586337.9494653,-0.05735713243484497,-44.69692611694336,-0.7502651214599609,22.57761573791504,1.2560267448425293,2.7204949855804443,-0.13167154788970947,0.026429520919919014,0.026429520919919014
1752586337.983318,0.06959599256515503,-46.91860580444336,-0.8534145355224609,22.98227882385254,1.2432093620300293,2.6948602199554443,-0.12526285648345947,0.026429520919919014,0.026429520919919014
1752586338.0172992,-0.13273555040359497,-47.25185775756836,-1.008138656616211,22.62919044494629,1.1901087760925293,2.6042230129241943,-0.12526285648345947,0.026429520919919014,0.026429520919919014
1752586338.0515742,-0.45805293321609497,-47.60891342163086,-1.242208480834961,22.83152198791504,1.2102503776550293,2.5978143215179443,-0.11244546622037888,0.026429520919919014,0.026429520919919014
1752586338.0850046,-0.35887080430984497,-47.40261459350586,-1.111288070678711,22.77994728088379,1.2102503776550293,2.5328118801116943,-0.17103922367095947,0.026429520919919014,0.026429520919919014
1752586338.1190476,-0.10893183946609497,-46.35525131225586,-0.9565639495849609,22.60141944885254,1.2029261589050293,2.5849969387054443,-0.17103922367095947,0.026429520919919014,0.026429520919919014
1752586338.1526022,0.09339970350265503,-45.97439193725586,-0.8296108245849609,22.22452735900879,1.1965174674987793,2.5199944972991943,-0.15181314945220947,0.026429520919919014,0.026429520919919014
1752586338.1862721,0.16877812147140503,-45.71651840209961,-0.7502651214599609,22.06980323791504,1.1763758659362793,2.5593621730804443,-0.13899576663970947,0.026429520919919014,0.026429520919919014
1752586338.2201114,-0.05735713243484497,-46.45840072631836,-1.059713363647461,22.39908790588379,1.1901087760925293,2.5849969387054443,-0.11244546622037888,0.026429520919919014,0.026429520919919014
1752586338.2543075,-0.13273555040359497,-47.14870834350586,-1.218404769897461,22.62919044494629,1.2166590690612793,2.6426751613616943,-0.12526285648345947,0.026429520919919014,0.026429520919919014
1752586338.2883446,-0.10893183946609497,-47.40261459350586,-1.111288070678711,22.75614356994629,1.2166590690612793,2.6948602199554443,-0.17744791507720947,0.026429520919919014,0.026429520919919014
1752586338.3217294,-0.03355342149734497,-47.04555892944336,-0.9565639495849609,22.65299415588379,1.2029261589050293,2.7140862941741943,-0.13899576663970947,0.026429520919919014,0.026429520919919014
1752586338.3550408,0.14497441053390503,-46.38302230834961,-0.8534145355224609,22.34751319885254,1.1965174674987793,2.6756341457366943,-0.15181314945220947,0.026429520919919014,0.026429520919919014
1752586338.388974,0.04182499647140503,-46.17672348022461,-0.8811855316162109,22.19675636291504,1.1837000846862793,2.6820428371429443,-0.11244546622037888,0.026429520919919014,0.026429520919919014
1752586338.4233985,-0.005782425403594971,-46.43459701538086,-1.139059066772461,22.29990577697754,1.1763758659362793,2.7076776027679443,-0.19118082523345947,0.026429520919919014,0.026429520919919014
1752586338.4570484,-0.03355342149734497,-46.71627426147461,-1.190633773803711,22.47446632385254,1.1837000846862793,2.7076776027679443,-0.15822184085845947,0.0264291912317276,0.0264291912317276
1752586338.4914377,0.01802128553390503,-47.02175521850586,-1.111288070678711,22.65299415588379,1.2102503776550293,2.7397210597991943,-0.17744791507720947,0.0264291912317276,0.0264291912317276
1752586338.52547,0.04182499647140503,-46.74007797241211,-0.9327602386474609,22.62919044494629,1.1763758659362793,2.7397210597991943,-0.13167154788970947,0.0264291912317276,0.0264291912317276
1752586338.5590534,0.06959599256515503,-46.38302230834961,-0.9327602386474609,22.42685890197754,1.1901087760925293,2.6948602199554443,-0.15822184085845947,0.0264291912317276,0.0264291912317276
1752586338.5930936,0.04182499647140503,-46.22829818725586,-0.9843349456787109,22.32370948791504,1.1763758659362793,2.6948602199554443,-0.15822184085845947,0.0264291912317276,0.0264291912317276
1752586338.6271865,0.06959599256515503,-46.38302230834961,-1.059713363647461,22.37528419494629,1.1699671745300293,2.7076776027679443,-0.19758951663970947,0.0264291912317276,0.0264291912317276
1752586338.66128,0.09339970350265503,-46.63692855834961,-1.059713363647461,22.47446632385254,1.1837000846862793,2.7204949855804443,-0.17744791507720947,0.026429520919919014,0.026429520919919014
1752586338.6951869,0.14497441053390503,-46.63692855834961,-1.087484359741211,22.55381202697754,1.1837000846862793,2.7269036769866943,-0.12526285648345947,0.026429520919919014,0.026429520919919014
1752586338.7289941,0.09339970350265503,-46.58535385131836,-1.008138656616211,22.45066261291504,1.1837000846862793,2.7269036769866943,-0.13899576663970947,0.026429520919919014,0.026429520919919014
1752586338.763106,0.16877812147140503,-46.38302230834961,-1.008138656616211,22.39908790588379,1.1763758659362793,2.7269036769866943,-0.19758951663970947,0.026429520919919014,0.026429520919919014
1752586338.7970483,0.11720341444015503,-46.33144760131836,-1.008138656616211,22.39908790588379,1.1699671745300293,2.7140862941741943,-0.22322428226470947,0.026429520919919014,0.026429520919919014
1752586338.8311582,0.19258183240890503,-46.43459701538086,-1.008138656616211,22.37528419494629,1.1635584831237793,2.7204949855804443,-0.15181314945220947,0.026429520919919014,0.026429520919919014
1752586338.8651557,0.24415653944015503,-46.53377914428711,-1.059713363647461,22.42685890197754,1.1763758659362793,2.7461297512054443,-0.17744791507720947,0.026429520919919014,0.026429520919919014
1752586338.8991127,0.24415653944015503,-46.50997543334961,-1.087484359741211,22.42685890197754,1.1699671745300293,2.7397210597991943,-0.17744791507720947,0.026429520919919014,0.026429520919919014
1752586338.9330223,0.26796025037765503,-46.48617172241211,-1.059713363647461,22.39908790588379,1.1699671745300293,2.7012689113616943,-0.19118082523345947,0.026429520919919014,0.026429520919919014
1752586338.967459,0.31953495740890503,-46.43459701538086,-1.059713363647461,22.39908790588379,1.1635584831237793,2.7333123683929443,-0.17103922367095947,0.026429520919919014,0.026429520919919014
1752586339.0013013,0.31953495740890503,-46.43459701538086,-1.008138656616211,22.39908790588379,1.1635584831237793,2.7269036769866943,-0.15181314945220947,0.026429520919919014,0.026429520919919014
1752586339.0350745,0.39491337537765503,-46.45840072631836,-1.008138656616211,22.39908790588379,1.1699671745300293,2.7333123683929443,-0.19758951663970947,0.026429520919919014,0.026429520919919014
1752586339.0690768,0.34333866834640503,-46.53377914428711,-1.059713363647461,22.42685890197754,1.1699671745300293,2.7397210597991943,-0.17744791507720947,0.026429520919919014,0.026429520919919014
1752586339.1033506,0.34333866834640503,-46.56155014038086,-1.087484359741211,22.39908790588379,1.1635584831237793,2.7269036769866943,-0.15822184085845947,0.026429520919919014,0.026429520919919014
1752586339.1369503,0.29176396131515503,-46.56155014038086,-1.059713363647461,22.34751319885254,1.1699671745300293,2.7269036769866943,-0.15822184085845947,0.026429520919919014,0.026429520919919014
1752586339.1713932,0.34333866834640503,-46.56155014038086,-1.059713363647461,22.37528419494629,1.1837000846862793,2.7269036769866943,-0.19118082523345947,0.026429520919919014,0.026429520919919014
1752586339.205173,0.36714237928390503,-46.63692855834961,-1.059713363647461,22.39908790588379,1.1635584831237793,2.7397210597991943,-0.12526285648345947,0.026429520919919014,0.026429520919919014
1752586339.239223,0.39491337537765503,-46.68850326538086,-1.059713363647461,22.39908790588379,1.1571497917175293,2.7333123683929443,-0.14540445804595947,0.026429520919919014,0.026429520919919014
1752586339.2730405,0.41871708631515503,-46.74007797241211,-1.035909652709961,22.39908790588379,1.1635584831237793,2.7525384426116943,-0.19118082523345947,0.026429520919919014,0.026429520919919014
1752586339.3070343,0.36714237928390503,-46.79165267944336,-1.035909652709961,22.39908790588379,1.1635584831237793,2.7461297512054443,-0.20399820804595947,0.026429520919919014,0.026429520919919014
1752586339.3413093,0.36714237928390503,-46.91860580444336,-1.087484359741211,22.39908790588379,1.1434168815612793,2.7525384426116943,-0.12526285648345947,0.026429520919919014,0.026429520919919014
1752586339.3752115,0.36714237928390503,-46.97018051147461,-1.059713363647461,22.39908790588379,1.1635584831237793,2.7525384426116943,-0.17744791507720947,0.026429520919919014,0.026429520919919014
1752586339.4090164,0.36714237928390503,-47.17251205444336,-1.035909652709961,22.37528419494629,1.1635584831237793,2.7397210597991943,-0.17103922367095947,0.026429520919919014,0.026429520919919014
1752586339.4433568,0.41871708631515503,-47.27566146850586,-1.059713363647461,22.42685890197754,1.1571497917175293,2.7653558254241943,-0.15822184085845947,0.026429520919919014,0.026429520919919014
1752586339.4771914,0.41871708631515503,-47.43038558959961,-1.087484359741211,22.45066261291504,1.1507411003112793,2.7717645168304443,-0.21040689945220947,0.026429520919919014,0.026429520919919014
1752586339.5111537,0.39491337537765503,-47.43038558959961,-1.087484359741211,22.34751319885254,1.1434168815612793,2.7525384426116943,-0.17103922367095947,0.026429520919919014,0.026429520919919014
1752586339.5451355,0.39491337537765503,-47.53353500366211,-1.059713363647461,22.39908790588379,1.1434168815612793,2.7589471340179443,-0.17103922367095947,0.026429520919919014,0.026429520919919014
1752586339.579063,0.04182499647140503,-47.35500717163086,-1.242208480834961,21.43900489807129,1.0903162956237793,2.5785882472991943,-0.21681559085845947,0.026429520919919014,0.026429520919919014
1752586339.6132386,-0.08116084337234497,-47.94216537475586,-1.476278305053711,22.22452735900879,1.0308070182800293,2.7269036769866943,-0.18477213382720947,0.026429520919919014,0.026429520919919014
1752586339.6470325,-0.13273555040359497,-48.50155258178711,-1.396932601928711,22.80375099182129,0.9383386969566345,2.7919061183929443,-0.19758951663970947,0.026429520919919014,0.026429520919919014
1752586339.6811147,-0.08116084337234497,-48.32302474975586,-1.373128890991211,22.52604103088379,0.8724207282066345,2.6948602199554443,-0.23054850101470947,0.026429520919919014,0.026429520919919014
1752586339.7154458,-0.41044551134109497,-47.66048812866211,-1.527853012084961,22.60141944885254,0.8522791266441345,2.8111321926116943,-0.21681559085845947,0.026429520919919014,0.026429520919919014
1752586339.7493124,-0.43424922227859497,-47.40261459350586,-1.424703598022461,22.06980323791504,0.8330530524253845,2.7397210597991943,-0.23054850101470947,0.026429520919919014,0.026429520919919014
1752586339.7830868,-0.711959183216095,-47.63271713256836,-1.682577133178711,22.29990577697754,0.8852381110191345,2.7333123683929443,-0.23054850101470947,0.026429520919919014,0.026429520919919014
1752586339.8173585,-0.20811396837234497,-48.40237045288086,-1.424703598022461,22.45066261291504,0.9117884039878845,2.7461297512054443,-0.20399820804595947,0.026429520919919014,0.026429520919919014
1752586339.8509886,-0.20811396837234497,-48.35079574584961,-1.631002426147461,22.62919044494629,0.9648889899253845,2.7781732082366943,-0.19758951663970947,0.026429520919919014,0.026429520919919014
1752586339.8850613,0.26796025037765503,-47.99374008178711,-1.476278305053711,22.39908790588379,0.9850305914878845,2.7525384426116943,-0.22322428226470947,0.026429520919919014,0.026429520919919014
1752586339.9192407,0.24415653944015503,-47.83901596069336,-1.476278305053711,22.39908790588379,1.0051722526550293,2.7781732082366943,-0.23054850101470947,0.026429520919919014,0.026429520919919014
1752586339.9533231,0.26796025037765503,-47.63271713256836,-1.345357894897461,22.19675636291504,0.9914392828941345,2.7397210597991943,-0.2827335596084595,0.026429520919919014,0.026429520919919014
1752586339.987503,0.14497441053390503,-47.58510971069336,-1.448507308959961,22.24833106994629,0.9520716071128845,2.7525384426116943,-0.20399820804595947,0.026429520919919014,0.026429520919919014
1752586340.0209105,-0.15653926134109497,-48.12069320678711,-1.734151840209961,22.50223731994629,0.8989710211753845,2.7717645168304443,-0.24336588382720947,0.026429520919919014,0.026429520919919014
1752586340.0554156,-0.33506709337234497,-48.35079574584961,-1.837301254272461,22.72837257385254,0.8065027594566345,2.8111321926116943,-0.2561832666397095,0.026429520919919014,0.026429520919919014
1752586340.0894418,-0.33506709337234497,-48.06911849975586,-1.785726547241211,22.65299415588379,0.7991785407066345,2.7983148097991943,-0.2625919580459595,0.026429520919919014,0.026429520919919014
1752586340.1232452,-0.05735713243484497,-47.58510971069336,-1.579427719116211,22.39908790588379,0.7469934821128845,2.7983148097991943,-0.21681559085845947,0.026429520919919014,0.026429520919919014
1752586340.1571486,0.14497441053390503,-47.37881088256836,-1.476278305053711,22.37528419494629,0.7204431891441345,2.7845818996429443,-0.2763248682022095,0.026429520919919014,0.026429520919919014
1752586340.1909964,0.09339970350265503,-47.58510971069336,-1.579427719116211,22.27213478088379,0.6938928961753845,2.7717645168304443,-0.2690006494522095,0.026429520919919014,0.026429520919919014
1752586340.225107,0.01802128553390503,-47.66048812866211,-1.603231430053711,22.37528419494629,0.7131189703941345,2.7781732082366943,-0.22322428226470947,0.026429520919919014,0.026429520919919014
1752586340.2590332,-0.03355342149734497,-47.58510971069336,-1.734151840209961,22.39908790588379,0.7067102789878845,2.8047235012054443,-0.2763248682022095,0.026429520919919014,0.026429520919919014
1752586340.2932215,-0.08116084337234497,-47.55733871459961,-1.682577133178711,22.37528419494629,0.7003015875816345,2.8111321926116943,-0.21681559085845947,0.026429520919919014,0.026429520919919014
1752586340.3271217,-0.08116084337234497,-47.40261459350586,-1.734151840209961,22.29990577697754,0.6874842047691345,2.8175408840179443,-0.2690006494522095,0.026429520919919014,0.026429520919919014
1752586340.361205,-0.005782425403594971,-47.45418930053711,-1.682577133178711,22.29990577697754,0.6737512946128845,2.7983148097991943,-0.24336588382720947,0.026429520919919014,0.026429520919919014
1752586340.3953397,0.16877812147140503,-47.68429183959961,-1.631002426147461,22.37528419494629,0.6609339118003845,2.8175408840179443,-0.21040689945220947,0.026429520919919014,0.026429520919919014
1752586340.4293425,0.41871708631515503,-47.81521224975586,-1.631002426147461,22.45066261291504,0.6673426032066345,2.8303582668304443,-0.22322428226470947,0.026429520919919014,0.026429520919919014
1752586340.4633443,0.621048629283905,-47.86281967163086,-1.527853012084961,22.50223731994629,0.6536096930503845,2.8303582668304443,-0.09962808340787888,0.026429520919919014,0.026429520919919014
1752586340.4972608,0.593277633190155,-47.53353500366211,-1.551656723022461,22.32370948791504,0.6609339118003845,2.8239495754241943,-0.09962808340787888,0.026429520919919014,0.026429520919919014
1752586340.5310612,0.545670211315155,-47.32723617553711,-1.579427719116211,22.27213478088379,0.6472010016441345,2.8175408840179443,-0.09321939200162888,0.026429520919919014,0.026429520919919014
1752586340.5651686,0.47029179334640503,-47.25185775756836,-1.603231430053711,22.24833106994629,0.6536096930503845,2.7845818996429443,-0.047443024814128876,0.026429520919919014,0.026429520919919014
1752586340.599003,0.44252079725265503,-47.25185775756836,-1.631002426147461,22.24833106994629,0.6270594000816345,2.8175408840179443,-0.033710114657878876,0.026429520919919014,0.026429520919919014
1752586340.6333838,0.545670211315155,-47.40261459350586,-1.603231430053711,22.29990577697754,0.6142420172691345,2.8303582668304443,-0.033710114657878876,0.026429520919919014,0.026429520919919014
1752586340.6672685,0.593277633190155,-47.63271713256836,-1.579427719116211,22.47446632385254,0.6142420172691345,2.8303582668304443,-0.020892731845378876,0.026429520919919014,0.026429520919919014
1752586340.7012177,0.644852340221405,-47.66048812866211,-1.603231430053711,22.50223731994629,0.6206507086753845,2.8495843410491943,0.024883635342121124,0.026429520919919014,0.026429520919919014
1752586340.734976,0.668656051158905,-47.50576400756836,-1.579427719116211,22.39908790588379,0.6206507086753845,2.8239495754241943,0.004742033779621124,0.026429520919919014,0.026429520919919014
1752586340.768887,0.696427047252655,-47.43038558959961,-1.603231430053711,22.39908790588379,0.6014246344566345,2.8367669582366943,0.004742033779621124,0.026429520919919014,0.026429520919919014
1752586340.803396,0.644852340221405,-47.48196029663086,-1.603231430053711,22.42685890197754,0.6078333258628845,2.8495843410491943,0.012066252529621124,0.026429520919919014,0.026429520919919014
1752586340.8371053,0.593277633190155,-47.45418930053711,-1.631002426147461,22.47446632385254,0.6014246344566345,2.8431756496429443,0.018474943935871124,0.026429520919919014,0.026429520919919014
1752586340.8709118,0.569473922252655,-47.50576400756836,-1.658773422241211,22.37528419494629,0.6014246344566345,2.8303582668304443,0.024883635342121124,0.026429520919919014,0.026429520919919014
1752586340.9052544,0.668656051158905,-47.48196029663086,-1.603231430053711,22.42685890197754,0.6078333258628845,2.8303582668304443,0.024883635342121124,0.026429520919919014,0.026429520919919014
1752586340.9391673,0.771805465221405,-47.48196029663086,-1.551656723022461,22.42685890197754,0.6014246344566345,2.8239495754241943,0.024883635342121124,0.026429520919919014,0.026429520919919014
1752586340.9729204,0.744034469127655,-47.37881088256836,-1.579427719116211,22.37528419494629,0.5941004157066345,2.8367669582366943,0.024883635342121124,0.026429520919919014,0.026429520919919014
1752586341.0074449,0.696427047252655,-47.30343246459961,-1.579427719116211,22.32370948791504,0.5876917243003845,2.8367669582366943,-0.0016666576266288757,0.026429520919919014,0.026429520919919014
1752586341.0412169,0.696427047252655,-47.30343246459961,-1.658773422241211,22.34751319885254,0.5812830328941345,2.8559930324554443,0.031292326748371124,0.026429520919919014,0.026429520919919014
1752586341.0751877,0.668656051158905,-47.37881088256836,-1.631002426147461,22.29990577697754,0.5812830328941345,2.8303582668304443,0.057842619717121124,0.026429520919919014,0.026429520919919014
1752586341.1090806,0.744034469127655,-47.43038558959961,-1.682577133178711,22.32370948791504,0.5812830328941345,2.8559930324554443,0.037701018154621124,0.026429520919919014,0.026429520919919014
1752586341.1432452,0.668656051158905,-47.35500717163086,-1.631002426147461,22.32370948791504,0.5876917243003845,2.8559930324554443,0.037701018154621124,0.026429520919919014,0.026429520919919014
1752586341.1771107,0.771805465221405,-47.37881088256836,-1.631002426147461,22.32370948791504,0.5748743414878845,2.8303582668304443,0.037701018154621124,0.026429520919919014,0.026429520919919014
1752586341.2111037,0.720230758190155,-47.30343246459961,-1.658773422241211,22.29990577697754,0.5675501227378845,2.8688104152679443,0.044109709560871124,0.026429520919919014,0.026429520919919014
1752586341.245068,0.795609176158905,-47.27566146850586,-1.579427719116211,22.29990577697754,0.5812830328941345,2.8495843410491943,0.018474943935871124,0.026429520919919014,0.026429520919919014
1752586341.278918,0.744034469127655,-47.32723617553711,-1.658773422241211,22.27213478088379,0.5748743414878845,2.8303582668304443,0.044109709560871124,0.026429520919919014,0.026429520919919014
1752586341.312961,0.720230758190155,-47.37881088256836,-1.631002426147461,22.34751319885254,0.5876917243003845,2.8495843410491943,0.044109709560871124,0.026429520919919014,0.026429520919919014
1752586341.347497,0.771805465221405,-47.35500717163086,-1.631002426147461,22.29990577697754,0.5675501227378845,2.8624017238616943,0.018474943935871124,0.026429520919919014,0.026429520919919014
1752586341.381123,0.771805465221405,-47.25185775756836,-1.631002426147461,22.29990577697754,0.5748743414878845,2.8559930324554443,0.024883635342121124,0.026429520919919014,0.026429520919919014
1752586341.4151707,0.696427047252655,-47.27566146850586,-1.631002426147461,22.29990577697754,0.5675501227378845,2.8495843410491943,0.07066000252962112,0.026429520919919014,0.026429520919919014
1752586341.4490979,0.771805465221405,-47.30343246459961,-1.603231430053711,22.27213478088379,0.5941004157066345,2.8624017238616943,0.06425131112337112,0.026429520919919014,0.026429520919919014
1752586341.4830263,0.771805465221405,-47.25185775756836,-1.631002426147461,22.32370948791504,0.5748743414878845,2.8624017238616943,0.057842619717121124,0.026429520919919014,0.026429520919919014
1752586341.516874,0.795609176158905,-47.22408676147461,-1.603231430053711,22.27213478088379,0.5748743414878845,2.8624017238616943,0.044109709560871124,0.026429520919919014,0.026429520919919014
1752586341.5509813,0.720230758190155,-47.25185775756836,-1.631002426147461,22.27213478088379,0.5748743414878845,2.8688104152679443,0.08988607674837112,0.026429520919919014,0.026429520919919014
1752586341.585195,0.696427047252655,-47.32723617553711,-1.658773422241211,22.29990577697754,0.5675501227378845,2.8752191066741943,0.057842619717121124,0.026429520919919014,0.026429520919919014
1752586341.6190948,0.771805465221405,-47.22408676147461,-1.658773422241211,22.29990577697754,0.5748743414878845,2.8752191066741943,0.057842619717121124,0.026429520919919014,0.026429520919919014
1752586341.6530554,0.744034469127655,-47.22408676147461,-1.631002426147461,22.32370948791504,0.5611414313316345,2.8624017238616943,0.057842619717121124,0.026429520919919014,0.026429520919919014
1752586341.687087,0.720230758190155,-47.22408676147461,-1.631002426147461,22.24833106994629,0.5748743414878845,2.8624017238616943,0.06425131112337112,0.026429520919919014,0.026429520919919014
1752586341.7208662,0.744034469127655,-47.22408676147461,-1.603231430053711,22.32370948791504,0.5748743414878845,2.8752191066741943,0.07706869393587112,0.026429520919919014,0.026429520919919014
1752586341.7552493,0.744034469127655,-47.20028305053711,-1.579427719116211,22.22452735900879,0.5748743414878845,2.8688104152679443,0.06425131112337112,0.026429520919919014,0.026429520919919014
1752586341.7889116,0.744034469127655,-47.17251205444336,-1.631002426147461,22.27213478088379,0.5748743414878845,2.8752191066741943,0.07066000252962112,0.026429520919919014,0.026429520919919014
1752586341.823158,0.720230758190155,-47.20028305053711,-1.631002426147461,22.32370948791504,0.5611414313316345,2.8880364894866943,0.018474943935871124,0.026429520919919014,0.026429520919919014
1752586341.857136,0.771805465221405,-47.14870834350586,-1.631002426147461,22.29990577697754,0.5812830328941345,2.8816277980804443,0.050518400967121124,0.026429520919919014,0.026429520919919014
1752586341.8911371,0.771805465221405,-47.25185775756836,-1.631002426147461,22.32370948791504,0.5675501227378845,2.8944451808929443,0.024883635342121124,0.026429520919919014,0.026429520919919014
1752586341.924955,0.720230758190155,-47.20028305053711,-1.658773422241211,22.29990577697754,0.5611414313316345,2.8752191066741943,0.024883635342121124,0.026429520919919014,0.026429520919919014
1752586341.959011,0.720230758190155,-47.17251205444336,-1.579427719116211,22.24833106994629,0.5675501227378845,2.8880364894866943,0.050518400967121124,0.026429520919919014,0.026429520919919014
1752586341.9931142,0.795609176158905,-47.17251205444336,-1.631002426147461,22.24833106994629,0.5611414313316345,2.8559930324554443,0.06425131112337112,0.02642984874546528,0.02642984874546528
1752586342.027018,0.696427047252655,-47.12490463256836,-1.631002426147461,22.32370948791504,0.5675501227378845,2.8880364894866943,0.018474943935871124,0.02642984874546528,0.02642984874546528
1752586342.0608273,0.795609176158905,-47.14870834350586,-1.631002426147461,22.27213478088379,0.5611414313316345,2.9008538722991943,0.07066000252962112,0.02642984874546528,0.02642984874546528
1752586342.0951798,0.771805465221405,-47.12490463256836,-1.631002426147461,22.24833106994629,0.5675501227378845,2.8944451808929443,0.037701018154621124,0.023045388981699944,0.023045388981699944
1752586342.1290715,0.744034469127655,-47.14870834350586,-1.579427719116211,22.29990577697754,0.5675501227378845,2.8944451808929443,0.07706869393587112,0.023045388981699944,0.023045388981699944
1752586342.1630487,0.668656051158905,-47.14870834350586,-1.631002426147461,22.34751319885254,0.5675501227378845,2.8944451808929443,0.050518400967121124,0.023045388981699944,0.023045388981699944
1752586342.1968682,0.720230758190155,-47.09713363647461,-1.682577133178711,22.24833106994629,0.5345911383628845,2.9072625637054443,0.08347738534212112,0.023045388981699944,0.023045388981699944
1752586342.2313204,0.644852340221405,-47.07332992553711,-1.710348129272461,22.32370948791504,0.5547327399253845,2.8944451808929443,0.037701018154621124,0.023045388981699944,0.023045388981699944
1752586342.26518,0.569473922252655,-47.14870834350586,-1.658773422241211,22.29990577697754,0.5483240485191345,2.9209954738616943,0.07706869393587112,0.01811053790152073,0.01811053790152073
1752586342.298977,0.644852340221405,-47.09713363647461,-1.658773422241211,22.24833106994629,0.5483240485191345,2.9209954738616943,0.037701018154621124,0.01811053790152073,0.01811053790152073
1752586342.332825,0.668656051158905,-47.04555892944336,-1.682577133178711,22.29990577697754,0.5345911383628845,2.9145867824554443,0.06425131112337112,0.01811053790152073,0.01811053790152073
1752586342.3672838,0.668656051158905,-47.09713363647461,-1.682577133178711,22.19675636291504,0.5483240485191345,2.9145867824554443,0.06425131112337112,0.01811053790152073,0.01811053790152073
1752586342.4011416,0.644852340221405,-46.86703109741211,-1.734151840209961,22.14518165588379,0.5419153571128845,2.9008538722991943,0.031292326748371124,0.01811053790152073,0.01811053790152073
1752586342.4352307,0.517899215221405,-46.53377914428711,-1.761922836303711,21.97062110900879,0.5080408453941345,2.8752191066741943,0.031292326748371124,0.01811053790152073,0.01811053790152073
1752586342.469233,0.49409550428390503,-46.27987289428711,-1.761922836303711,21.74051856994629,0.5153650641441345,2.8495843410491943,0.044109709560871124,0.013085724785923958,0.013085724785923958
1752586342.5033138,0.49409550428390503,-46.07357406616211,-1.761922836303711,21.69291114807129,0.5016321539878845,2.8431756496429443,0.031292326748371124,0.013085724785923958,0.013085724785923958
1752586342.5370982,0.517899215221405,-45.89504623413086,-1.734151840209961,21.58976173400879,0.4686731696128845,2.8175408840179443,0.037701018154621124,0.013085724785923958,0.013085724785923958
1752586342.570944,0.44252079725265503,-45.79586410522461,-1.734151840209961,21.53818702697754,0.4814905524253845,2.8239495754241943,0.037701018154621124,0.013085724785923958,0.013085724785923958
1752586342.604759,0.47029179334640503,-45.81966781616211,-1.813497543334961,21.56595802307129,0.4814905524253845,2.8047235012054443,0.037701018154621124,0.013085724785923958,0.013085724785923958
1752586342.6390529,0.49409550428390503,-45.84347152709961,-1.837301254272461,21.53818702697754,0.4814905524253845,2.8111321926116943,0.018474943935871124,0.013085724785923958,0.013085724785923958
1752586342.6729105,0.39491337537765503,-45.76809310913086,-1.837301254272461,21.46280860900879,0.4888147711753845,2.7919061183929443,0.08988607674837112,0.009343381971120834,0.009343381971120834
1752586342.7068205,0.44252079725265503,-45.71651840209961,-1.837301254272461,21.43900489807129,0.4558557868003845,2.8175408840179443,0.012066252529621124,0.009343381971120834,0.009343381971120834
1752586342.741055,0.44252079725265503,-45.66494369506836,-1.865072250366211,21.43900489807129,0.4888147711753845,2.8047235012054443,0.06425131112337112,0.009343381971120834,0.009343381971120834
1752586342.7750473,0.41871708631515503,-45.64113998413086,-1.837301254272461,21.43900489807129,0.4750818610191345,2.7717645168304443,0.012066252529621124,0.009343381971120834,0.009343381971120834
1752586342.808921,0.39491337537765503,-45.56576156616211,-1.837301254272461,21.38743019104004,0.4814905524253845,2.8111321926116943,0.044109709560871124,0.009343381971120834,0.009343381971120834
1752586342.8427742,0.47029179334640503,-45.58956527709961,-1.865072250366211,21.36362648010254,0.4558557868003845,2.7845818996429443,0.057842619717121124,0.009343381971120834,0.009343381971120834
1752586342.87705,0.39491337537765503,-45.51418685913086,-1.813497543334961,21.28428077697754,0.4622644782066345,2.7781732082366943,0.037701018154621124,0.00932860653847456,0.00932860653847456
1752586342.9108772,0.44252079725265503,-45.48641586303711,-1.865072250366211,21.31205177307129,0.4558557868003845,2.7653558254241943,0.050518400967121124,0.00932860653847456,0.00932860653847456
1752586342.9449828,0.36714237928390503,-45.41103744506836,-1.865072250366211,21.33585548400879,0.4622644782066345,2.7589471340179443,0.057842619717121124,0.00932860653847456,0.00932860653847456
1752586342.9791756,0.36714237928390503,-45.43484115600586,-1.888875961303711,21.28428077697754,0.4485315680503845,2.7717645168304443,0.06425131112337112,0.00932860653847456,0.00932860653847456
1752586343.0128336,0.41871708631515503,-45.35946273803711,-1.888875961303711,21.20890235900879,0.4622644782066345,2.7653558254241943,0.044109709560871124,0.00932860653847456,0.00932860653847456
1752586343.04678,0.39491337537765503,-45.35946273803711,-1.865072250366211,21.20890235900879,0.4622644782066345,2.7845818996429443,0.050518400967121124,0.00932860653847456,0.00932860653847456
1752586343.0811164,0.34333866834640503,-45.25631332397461,-1.888875961303711,21.20890235900879,0.4485315680503845,2.7717645168304443,0.024883635342121124,0.00932860653847456,0.00932860653847456
1752586343.1147776,0.36714237928390503,-45.23250961303711,-1.865072250366211,21.16129493713379,0.4485315680503845,2.7653558254241943,0.07066000252962112,0.00932860653847456,0.00932860653847456
1752586343.1491606,0.31953495740890503,-45.23250961303711,-1.888875961303711,21.13352394104004,0.4558557868003845,2.7589471340179443,0.012066252529621124,0.00932860653847456,0.00932860653847456
